project_id,project_location_id,geoname_id,transactions_start_year,transactions_end_year,even_split_commitments,even_split_disbursements
P040578,P040578_2056999,2056999,2001,2009,798367.0508,655796.7905
P040578,P040578_1633411,1633411,2001,2009,798367.0508,655796.7905
P040578,P040578_1629700,1629700,2001,2009,798367.0508,655796.7905
P040578,P040578_7083648,7083648,2001,2009,798367.0508,655796.7905
P040578,P040578_8043334,8043334,2001,2009,798367.0508,655796.7905
P044613,P044613_7869945,7869945,2003,2009,908893.7414,1019863.366
P044613,P044613_7733020,7733020,2003,2009,908893.7414,1019863.366
P044613,P044613_7732967,7732967,2003,2009,908893.7414,1019863.366
P044613,P044613_7732968,7732968,2003,2009,908893.7414,1019863.366
P044613,P044613_8643576,8643576,2003,2009,908893.7414,1019863.366
P044613,P044613_343450,343450,2003,2009,908893.7414,1019863.366
P044613,P044613_343291,343291,2003,2009,908893.7414,1019863.366
P044613,P044613_7670725,7670725,2003,2009,908893.7414,1019863.366
P044613,P044613_7839144,7839144,2003,2009,908893.7414,1019863.366
P044613,P044613_331677,331677,2003,2009,908893.7414,1019863.366
P044613,P044613_7869875,7869875,2003,2009,908893.7414,1019863.366
P044613,P044613_7670720,7670720,2003,2009,908893.7414,1019863.366
P044613,P044613_7670721,7670721,2003,2009,908893.7414,1019863.366
P044613,P044613_7670724,7670724,2003,2009,908893.7414,1019863.366
P044613,P044613_7732970,7732970,2003,2009,908893.7414,1019863.366
P044613,P044613_7869879,7869879,2003,2009,908893.7414,1019863.366
P044613,P044613_9159975,9159975,2003,2009,908893.7414,1019863.366
P044613,P044613_8299785,8299785,2003,2009,908893.7414,1019863.366
P044613,P044613_341021,341021,2003,2009,908893.7414,1019863.366
P044613,P044613_333384,333384,2003,2009,908893.7414,1019863.366
P044613,P044613_7732965,7732965,2003,2009,908893.7414,1019863.366
P044613,P044613_333766,333766,2003,2009,908893.7414,1019863.366
P044613,P044613_333465,333465,2003,2009,908893.7414,1019863.366
P044613,P044613_7874607,7874607,2003,2009,908893.7414,1019863.366
P044613,P044613_7670714,7670714,2003,2009,908893.7414,1019863.366
P044613,P044613_7670726,7670726,2003,2009,908893.7414,1019863.366
P044613,P044613_7869862,7869862,2003,2009,908893.7414,1019863.366
P044613,P044613_8051207,8051207,2003,2009,908893.7414,1019863.366
P044613,P044613_9165721,9165721,2003,2009,908893.7414,1019863.366
P044613,P044613_8299784,8299784,2003,2009,908893.7414,1019863.366
P044613,P044613_7670717,7670717,2003,2009,908893.7414,1019863.366
P044613,P044613_7729829,7729829,2003,2009,908893.7414,1019863.366
P044613,P044613_7732961,7732961,2003,2009,908893.7414,1019863.366
P044613,P044613_7869861,7869861,2003,2009,908893.7414,1019863.366
P044613,P044613_7667868,7667868,2003,2009,908893.7414,1019863.366
P044613,P044613_7670715,7670715,2003,2009,908893.7414,1019863.366
P044613,P044613_7670722,7670722,2003,2009,908893.7414,1019863.366
P044613,P044613_7732966,7732966,2003,2009,908893.7414,1019863.366
P044613,P044613_7732969,7732969,2003,2009,908893.7414,1019863.366
P044613,P044613_326423,326423,2003,2009,908893.7414,1019863.366
P044613,P044613_345703,345703,2003,2009,908893.7414,1019863.366
P044613,P044613_345567,345567,2003,2009,908893.7414,1019863.366
P044613,P044613_345143,345143,2003,2009,908893.7414,1019863.366
P044613,P044613_345320,345320,2003,2009,908893.7414,1019863.366
P044613,P044613_345149,345149,2003,2009,908893.7414,1019863.366
P044613,P044613_344923,344923,2003,2009,908893.7414,1019863.366
P044613,P044613_344976,344976,2003,2009,908893.7414,1019863.366
P044613,P044613_344420,344420,2003,2009,908893.7414,1019863.366
P044613,P044613_344357,344357,2003,2009,908893.7414,1019863.366
P044613,P044613_343663,343663,2003,2009,908893.7414,1019863.366
P044613,P044613_343510,343510,2003,2009,908893.7414,1019863.366
P044613,P044613_343409,343409,2003,2009,908893.7414,1019863.366
P044613,P044613_343370,343370,2003,2009,908893.7414,1019863.366
P044613,P044613_343368,343368,2003,2009,908893.7414,1019863.366
P044613,P044613_343134,343134,2003,2009,908893.7414,1019863.366
P044613,P044613_342989,342989,2003,2009,908893.7414,1019863.366
P044613,P044613_342788,342788,2003,2009,908893.7414,1019863.366
P044613,P044613_342641,342641,2003,2009,908893.7414,1019863.366
P044613,P044613_342567,342567,2003,2009,908893.7414,1019863.366
P044613,P044613_342478,342478,2003,2009,908893.7414,1019863.366
P044613,P044613_342246,342246,2003,2009,908893.7414,1019863.366
P044613,P044613_342223,342223,2003,2009,908893.7414,1019863.366
P044613,P044613_341963,341963,2003,2009,908893.7414,1019863.366
P044613,P044613_341742,341742,2003,2009,908893.7414,1019863.366
P044613,P044613_341397,341397,2003,2009,908893.7414,1019863.366
P044613,P044613_341297,341297,2003,2009,908893.7414,1019863.366
P044613,P044613_340897,340897,2003,2009,908893.7414,1019863.366
P044613,P044613_340813,340813,2003,2009,908893.7414,1019863.366
P044613,P044613_340358,340358,2003,2009,908893.7414,1019863.366
P044613,P044613_340008,340008,2003,2009,908893.7414,1019863.366
P044613,P044613_339823,339823,2003,2009,908893.7414,1019863.366
P044613,P044613_339671,339671,2003,2009,908893.7414,1019863.366
P044613,P044613_339686,339686,2003,2009,908893.7414,1019863.366
P044613,P044613_339692,339692,2003,2009,908893.7414,1019863.366
P044613,P044613_339708,339708,2003,2009,908893.7414,1019863.366
P044613,P044613_339734,339734,2003,2009,908893.7414,1019863.366
P044613,P044613_339594,339594,2003,2009,908893.7414,1019863.366
P044613,P044613_339551,339551,2003,2009,908893.7414,1019863.366
P044613,P044613_339420,339420,2003,2009,908893.7414,1019863.366
P044613,P044613_339320,339320,2003,2009,908893.7414,1019863.366
P044613,P044613_339219,339219,2003,2009,908893.7414,1019863.366
P044613,P044613_339220,339220,2003,2009,908893.7414,1019863.366
P044613,P044613_338926,338926,2003,2009,908893.7414,1019863.366
P044613,P044613_338726,338726,2003,2009,908893.7414,1019863.366
P044613,P044613_338328,338328,2003,2009,908893.7414,1019863.366
P044613,P044613_338295,338295,2003,2009,908893.7414,1019863.366
P044613,P044613_8643577,8643577,2003,2009,908893.7414,1019863.366
P044613,P044613_337853,337853,2003,2009,908893.7414,1019863.366
P044613,P044613_337756,337756,2003,2009,908893.7414,1019863.366
P044613,P044613_337735,337735,2003,2009,908893.7414,1019863.366
P044613,P044613_337083,337083,2003,2009,908893.7414,1019863.366
P044613,P044613_336986,336986,2003,2009,908893.7414,1019863.366
P044613,P044613_336496,336496,2003,2009,908893.7414,1019863.366
P044613,P044613_336372,336372,2003,2009,908893.7414,1019863.366
P044613,P044613_336259,336259,2003,2009,908893.7414,1019863.366
P044613,P044613_336215,336215,2003,2009,908893.7414,1019863.366
P044613,P044613_336179,336179,2003,2009,908893.7414,1019863.366
P044613,P044613_336014,336014,2003,2009,908893.7414,1019863.366
P044613,P044613_335943,335943,2003,2009,908893.7414,1019863.366
P044613,P044613_335797,335797,2003,2009,908893.7414,1019863.366
P044613,P044613_335514,335514,2003,2009,908893.7414,1019863.366
P044613,P044613_334826,334826,2003,2009,908893.7414,1019863.366
P044613,P044613_334783,334783,2003,2009,908893.7414,1019863.366
P044613,P044613_334700,334700,2003,2009,908893.7414,1019863.366
P044613,P044613_334689,334689,2003,2009,908893.7414,1019863.366
P044613,P044613_334609,334609,2003,2009,908893.7414,1019863.366
P044613,P044613_334718,334718,2003,2009,908893.7414,1019863.366
P044613,P044613_334266,334266,2003,2009,908893.7414,1019863.366
P044613,P044613_334227,334227,2003,2009,908893.7414,1019863.366
P044613,P044613_334152,334152,2003,2009,908893.7414,1019863.366
P044613,P044613_333772,333772,2003,2009,908893.7414,1019863.366
P044613,P044613_333750,333750,2003,2009,908893.7414,1019863.366
P044613,P044613_333686,333686,2003,2009,908893.7414,1019863.366
P044613,P044613_333598,333598,2003,2009,908893.7414,1019863.366
P044613,P044613_333516,333516,2003,2009,908893.7414,1019863.366
P044613,P044613_333126,333126,2003,2009,908893.7414,1019863.366
P044613,P044613_333103,333103,2003,2009,908893.7414,1019863.366
P044613,P044613_332954,332954,2003,2009,908893.7414,1019863.366
P044613,P044613_332938,332938,2003,2009,908893.7414,1019863.366
P044613,P044613_333373,333373,2003,2009,908893.7414,1019863.366
P044613,P044613_332817,332817,2003,2009,908893.7414,1019863.366
P044613,P044613_332795,332795,2003,2009,908893.7414,1019863.366
P044613,P044613_332746,332746,2003,2009,908893.7414,1019863.366
P044613,P044613_332534,332534,2003,2009,908893.7414,1019863.366
P044613,P044613_7869835,7869835,2003,2009,908893.7414,1019863.366
P044613,P044613_331681,331681,2003,2009,908893.7414,1019863.366
P044613,P044613_331416,331416,2003,2009,908893.7414,1019863.366
P044613,P044613_331333,331333,2003,2009,908893.7414,1019863.366
P044613,P044613_331195,331195,2003,2009,908893.7414,1019863.366
P044613,P044613_331038,331038,2003,2009,908893.7414,1019863.366
P044613,P044613_330858,330858,2003,2009,908893.7414,1019863.366
P044613,P044613_330811,330811,2003,2009,908893.7414,1019863.366
P044613,P044613_330764,330764,2003,2009,908893.7414,1019863.366
P044613,P044613_330652,330652,2003,2009,908893.7414,1019863.366
P044613,P044613_330534,330534,2003,2009,908893.7414,1019863.366
P044613,P044613_330186,330186,2003,2009,908893.7414,1019863.366
P044613,P044613_330158,330158,2003,2009,908893.7414,1019863.366
P044613,P044613_330134,330134,2003,2009,908893.7414,1019863.366
P044613,P044613_330120,330120,2003,2009,908893.7414,1019863.366
P044613,P044613_330118,330118,2003,2009,908893.7414,1019863.366
P044613,P044613_329607,329607,2003,2009,908893.7414,1019863.366
P044613,P044613_329592,329592,2003,2009,908893.7414,1019863.366
P044613,P044613_328880,328880,2003,2009,908893.7414,1019863.366
P044613,P044613_328694,328694,2003,2009,908893.7414,1019863.366
P044613,P044613_328689,328689,2003,2009,908893.7414,1019863.366
P044613,P044613_328598,328598,2003,2009,908893.7414,1019863.366
P044613,P044613_328317,328317,2003,2009,908893.7414,1019863.366
P044613,P044613_328247,328247,2003,2009,908893.7414,1019863.366
P044613,P044613_327717,327717,2003,2009,908893.7414,1019863.366
P044613,P044613_327234,327234,2003,2009,908893.7414,1019863.366
P044613,P044613_326406,326406,2003,2009,908893.7414,1019863.366
P044613,P044613_326383,326383,2003,2009,908893.7414,1019863.366
P044613,P044613_326321,326321,2003,2009,908893.7414,1019863.366
P044613,P044613_326206,326206,2003,2009,908893.7414,1019863.366
P044613,P044613_326116,326116,2003,2009,908893.7414,1019863.366
P044613,P044613_326355,326355,2003,2009,908893.7414,1019863.366
P044613,P044613_9155341,9155341,2003,2009,908893.7414,1019863.366
P044613,P044613_343292,343292,2003,2009,908893.7414,1019863.366
P044613,P044613_342884,342884,2003,2009,908893.7414,1019863.366
P044613,P044613_337405,337405,2003,2009,908893.7414,1019863.366
P044613,P044613_331180,331180,2003,2009,908893.7414,1019863.366
P044613,P044613_344979,344979,2003,2009,908893.7414,1019863.366
P044613,P044613_444188,444188,2003,2009,908893.7414,1019863.366
P044613,P044613_339593,339593,2003,2009,908893.7414,1019863.366
P044613,P044613_336257,336257,2003,2009,908893.7414,1019863.366
P044613,P044613_332540,332540,2003,2009,908893.7414,1019863.366
P044613,P044613_8347209,8347209,2003,2009,908893.7414,1019863.366
P049719,P049719_9192641,9192641,2000,2008,218831.4465,232786.5439
P049719,P049719_8357767,8357767,2000,2008,218831.4465,232786.5439
P049719,P049719_10237012,10237012,2000,2008,218831.4465,232786.5439
P049719,P049719_10237161,10237161,2000,2008,218831.4465,232786.5439
P049719,P049719_8537999,8537999,2000,2008,218831.4465,232786.5439
P049719,P049719_8139375,8139375,2000,2008,218831.4465,232786.5439
P049719,P049719_7649245,7649245,2000,2008,218831.4465,232786.5439
P049719,P049719_9165682,9165682,2000,2008,218831.4465,232786.5439
P049719,P049719_1528867,1528867,2000,2008,218831.4465,232786.5439
P049719,P049719_8739771,8739771,2000,2008,218831.4465,232786.5439
P049719,P049719_7910403,7910403,2000,2008,218831.4465,232786.5439
P049719,P049719_9165774,9165774,2000,2008,218831.4465,232786.5439
P049719,P049719_1527687,1527687,2000,2008,218831.4465,232786.5439
P049719,P049719_1222703,1222703,2000,2008,218831.4465,232786.5439
P049719,P049719_9165680,9165680,2000,2008,218831.4465,232786.5439
P049719,P049719_8139376,8139376,2000,2008,218831.4465,232786.5439
P049719,P049719_1528472,1528472,2000,2008,218831.4465,232786.5439
P049719,P049719_8739737,8739737,2000,2008,218831.4465,232786.5439
P049719,P049719_7654212,7654212,2000,2008,218831.4465,232786.5439
P049719,P049719_1222671,1222671,2000,2008,218831.4465,232786.5439
P049719,P049719_9165129,9165129,2000,2008,218831.4465,232786.5439
P049719,P049719_1527920,1527920,2000,2008,218831.4465,232786.5439
P049719,P049719_7910404,7910404,2000,2008,218831.4465,232786.5439
P049719,P049719_1527974,1527974,2000,2008,218831.4465,232786.5439
P049719,P049719_9165773,9165773,2000,2008,218831.4465,232786.5439
P049719,P049719_1222597,1222597,2000,2008,218831.4465,232786.5439
P049719,P049719_9165692,9165692,2000,2008,218831.4465,232786.5439
P049719,P049719_7667441,7667441,2000,2008,218831.4465,232786.5439
P049719,P049719_7910405,7910405,2000,2008,218831.4465,232786.5439
P049719,P049719_9165683,9165683,2000,2008,218831.4465,232786.5439
P049719,P049719_1527509,1527509,2000,2008,218831.4465,232786.5439
P049719,P049719_1527358,1527358,2000,2008,218831.4465,232786.5439
P049719,P049719_7910407,7910407,2000,2008,218831.4465,232786.5439
P049719,P049719_1527296,1527296,2000,2008,218831.4465,232786.5439
P049719,P049719_9165780,9165780,2000,2008,218831.4465,232786.5439
P049719,P049719_1527194,1527194,2000,2008,218831.4465,232786.5439
P049719,P049719_8308862,8308862,2000,2008,218831.4465,232786.5439
P049719,P049719_7667445,7667445,2000,2008,218831.4465,232786.5439
P049719,P049719_1528261,1528261,2000,2008,218831.4465,232786.5439
P049719,P049719_1528193,1528193,2000,2008,218831.4465,232786.5439
P049719,P049719_1528182,1528182,2000,2008,218831.4465,232786.5439
P049719,P049719_1527199,1527199,2000,2008,218831.4465,232786.5439
P049719,P049719_1527121,1527121,2000,2008,218831.4465,232786.5439
P049719,P049719_1527004,1527004,2000,2008,218831.4465,232786.5439
P049719,P049719_1528091,1528091,2000,2008,218831.4465,232786.5439
P049719,P049719_1528124,1528124,2000,2008,218831.4465,232786.5439
P049719,P049719_9165796,9165796,2000,2008,218831.4465,232786.5439
P049719,P049719_8135720,8135720,2000,2008,218831.4465,232786.5439
P049719,P049719_1222562,1222562,2000,2008,218831.4465,232786.5439
P049719,P049719_1527260,1527260,2000,2008,218831.4465,232786.5439
P049719,P049719_1528249,1528249,2000,2008,218831.4465,232786.5439
P049719,P049719_1527592,1527592,2000,2008,218831.4465,232786.5439
P049719,P049719_1527534,1527534,2000,2008,218831.4465,232786.5439
P049719,P049719_1527299,1527299,2000,2008,218831.4465,232786.5439
P049719,P049719_1528675,1528675,2000,2008,218831.4465,232786.5439
P049924,P049924_9155063,9155063,2000,2006,1460203.768,1457897.2
P049924,P049924_9155065,9155065,2000,2006,1460203.768,1457897.2
P049924,P049924_9155068,9155068,2000,2006,1460203.768,1457897.2
P049924,P049924_9155070,9155070,2000,2006,1460203.768,1457897.2
P049924,P049924_9155072,9155072,2000,2006,1460203.768,1457897.2
P049924,P049924_9155281,9155281,2000,2006,1460203.768,1457897.2
P049924,P049924_9155660,9155660,2000,2006,1460203.768,1457897.2
P049924,P049924_9155917,9155917,2000,2006,1460203.768,1457897.2
P049924,P049924_9156089,9156089,2000,2006,1460203.768,1457897.2
P049924,P049924_3650185,3650185,2000,2006,1460203.768,1457897.2
P049924,P049924_3650264,3650264,2000,2006,1460203.768,1457897.2
P049924,P049924_3650471,3650471,2000,2006,1460203.768,1457897.2
P049924,P049924_3650955,3650955,2000,2006,1460203.768,1457897.2
P049924,P049924_3651244,3651244,2000,2006,1460203.768,1457897.2
P049924,P049924_3651621,3651621,2000,2006,1460203.768,1457897.2
P049924,P049924_3652349,3652349,2000,2006,1460203.768,1457897.2
P049924,P049924_3652683,3652683,2000,2006,1460203.768,1457897.2
P049924,P049924_3653145,3653145,2000,2006,1460203.768,1457897.2
P049924,P049924_3653294,3653294,2000,2006,1460203.768,1457897.2
P049924,P049924_3654006,3654006,2000,2006,1460203.768,1457897.2
P049924,P049924_3657570,3657570,2000,2006,1460203.768,1457897.2
P049924,P049924_3657669,3657669,2000,2006,1460203.768,1457897.2
P049924,P049924_3657981,3657981,2000,2006,1460203.768,1457897.2
P049924,P049924_3658191,3658191,2000,2006,1460203.768,1457897.2
P049924,P049924_3659071,3659071,2000,2006,1460203.768,1457897.2
P049924,P049924_3659242,3659242,2000,2006,1460203.768,1457897.2
P049924,P049924_3659576,3659576,2000,2006,1460203.768,1457897.2
P049924,P049924_8471961,8471961,2000,2006,1460203.768,1457897.2
P050657,P050657_9072830,9072830,2000,2008,1779045.73,1347696.769
P050657,P050657_1271977,1271977,2000,2008,1779045.73,1347696.769
P050657,P050657_1270371,1270371,2000,2008,1779045.73,1347696.769
P050657,P050657_1279262,1279262,2000,2008,1779045.73,1347696.769
P050657,P050657_1279020,1279020,2000,2008,1779045.73,1347696.769
P050657,P050657_1278995,1278995,2000,2008,1779045.73,1347696.769
P050657,P050657_7729743,7729743,2000,2008,1779045.73,1347696.769
P050657,P050657_7729744,7729744,2000,2008,1779045.73,1347696.769
P050657,P050657_1278084,1278084,2000,2008,1779045.73,1347696.769
P050657,P050657_9072781,9072781,2000,2008,1779045.73,1347696.769
P050657,P050657_1277800,1277800,2000,2008,1779045.73,1347696.769
P050657,P050657_1277553,1277553,2000,2008,1779045.73,1347696.769
P050657,P050657_7729745,7729745,2000,2008,1779045.73,1347696.769
P050657,P050657_1277400,1277400,2000,2008,1779045.73,1347696.769
P050657,P050657_1277159,1277159,2000,2008,1779045.73,1347696.769
P050657,P050657_1277014,1277014,2000,2008,1779045.73,1347696.769
P050657,P050657_1276737,1276737,2000,2008,1779045.73,1347696.769
P050657,P050657_1275680,1275680,2000,2008,1779045.73,1347696.769
P050657,P050657_1275164,1275164,2000,2008,1779045.73,1347696.769
P050657,P050657_1275121,1275121,2000,2008,1779045.73,1347696.769
